Ingredient,RxCUI,cdm_id,Drug name,Terminology
Nifedipine,7417,"42935145	",Nifedipine 60 MG Extended Release Oral Tablet [ADALAT OROS],RxNorm Extension
Nifedipine,7417,1318853,nifedipine,"	RxNorm"
Nifedipine,7417,"	42935143",Nifedipine 40 MG Extended Release Oral Tablet [NIFERON],"	RxNorm Extension"
Nifedipine,7417,"	2064019","	nifedipine 33 MG Extended Release Oral Tablet [NIFEDSOL] by Aestura",RxNorm Extension
Nifedipine,7417,"	2064014",nifedipine 40 MG Extended Release Oral Tablet [NIFERON] by Alvogen,RxNorm Extension
Obeticholic acid,1798288,,,
Olanzapine,61381,"	19016821	","	olanzapine 10 MG Oral Tablet [Zyprexa]",RxNorm
Olanzapine,61381,19047064,"	olanzapine 2.5 MG Oral Tablet [Zyprexa]","	RxNorm"
Olanzapine,61381,19016799,olanzapine 5 MG Oral Tablet [Zyprexa],RxNorm
Olanzapine,61381,"44098838	",olanzapine 10 MG Disintegrating Oral Tablet [Zyprexa Zydis],RxNorm Extension
Olanzapine,61381,"	44060182","	olanzapine 5 MG Disintegrating Oral Tablet [Zyprexa Zydis]",RxNorm Extension
Olanzapine,61381,"	785788",olanzapine,"	RxNorm"
Olanzapine,61381,"21082226	",olanzapine 10 MG Injection [Zyprexa] by Lilly,RxNorm Extension
Ombitasvir,1597371,"	42963128",ombitasvir 12.5 MG / paritaprevir 75 MG / Ritonavir 50 MG Oral Tablet [VIEKIRA],RxNorm Extension
Ombitasvir,1597371,"	45892552	",ombitasvir,"	RxNorm"
Omeprazole,7646,"	42945767",Omeprazole 10 MG Extended Release Oral Tablet [OMED],RxNorm Extension
Omeprazole,7646,"	42945673	",Omeprazole 20 MG Extended Release Oral Tablet [OMED],RxNorm Extension
Omeprazole,7646,"	923645","	omeprazole","	RxNorm"
Omeprazole,7646,"	2037962",omeprazole 20 MG Extended Release Oral Tablet [RESULT] by JW,RxNorm Extension
Oxacillin,7773,,,
Paritaprevir,1597373,"	42963128","	ombitasvir 12.5 MG / paritaprevir 75 MG / Ritonavir 50 MG Oral Tablet [VIEKIRA]","	RxNorm Extension"
Paritaprevir,1597373,"	45892554	",paritaprevir,RxNorm
Paroxetine,32937,42953204,"	Paroxetine 20 MG Oral Tablet [HANDOK SEROXAT]",RxNorm Extension
Paroxetine,32937,42953213,"	Paroxetine 12.5 MG Extended Release Oral Tablet [A-XAT CR]","	RxNorm Extension"
Paroxetine,32937,722158,paroxetine hydrochloride 12.5 MG Extended Release Oral Tablet [Paxil],RxNorm
Paroxetine,32937,"	722031","	paroxetine",RxNorm
Paroxetine,32937,42953193,Paroxetine 25 MG Extended Release Oral Tablet [A-XAT CR],RxNorm Extension
Paroxetine,32937,"42953203	",Paroxetine 20 MG Oral Tablet [PAROSENIN],RxNorm Extension
Penicillamine,7975,"	42972320",Penicillamine 150 MG Oral Capsule [ARTAMIN],RxNorm Extension
Penicillamine,7975,"	42972318	","	Penicillamine 250 MG Oral Capsule [ARTAMIN]",RxNorm Extension
Penicillamine,7975,"19028050	","	penicillamine",RxNorm
Pennyroyal oil,1309213,,,
Pexidartinib,2183102,,,
Phenobarbital,8134,"42956846	",Phenobarbital 30 MG Oral Tablet [PHENOBARBITAL HANA],"	RxNorm Extension"
Phenobarbital,8134,2031964,1 ML phenobarbital 100 MG/ML Injectable Solution by Jeil,RxNorm Extension
Phenobarbital,8134,"42922491	",1 ML Phenobarbital 100 MG/ML Injectable Solution [JEIL PHENOBARBITAL],"	RxNorm Extension"
Phenobarbital,8134,734275,phenobarbital,RxNorm
Piperacillin/Tazobactam,74169,,,
Piroxicam,8356,"42973730	",Piroxicam 48 MG Transdermal System [TRAST],RxNorm Extension
Piroxicam,8356,1146810,"	piroxicam","	RxNorm"
Piroxicam,8356,"	2010065",1 ML piroxicam 22.3 MG/ML Injectable Solution [RHEO-MA] by Samsung,RxNorm Extension
Piroxicam,8356,"	42917419",50000 MG Piroxicam 0.005 MG/MG Topical Gel [TRAST],RxNorm Extension
Piroxicam,8356,"	2024172	",1000 MG piroxicam 0.005 MG/MG Topical Gel [TRAST] by SK Chemical,RxNorm Extension
Piroxicam,8356,"42973718	",Piroxicam 10 MG Oral Tablet [KOLON BREXIN],RxNorm Extension
Pravastatin,42463,"	42970622	",Pravastatin 20 MG Oral Tablet [MEVALOTIN],RxNorm Extension
Pravastatin,42463,42970630,Pravastatin 40 MG Oral Tablet [MEVALOTIN],"	RxNorm Extension"
Pravastatin,42463,42970626,"	Pravastatin 10 MG Oral Tablet [MEVALOTIN]",RxNorm Extension
Pravastatin,42463,"	42970625	","	Pravastatin 10 MG Oral Tablet [PRASTAN]",RxNorm Extension
Pravastatin,42463,1551860,"	pravastatin","	RxNorm"
Pravastatin,42463,42970621,Pravastatin 20 MG Oral Tablet [PRASTAN],RxNorm Extension
Pravastatin,42463,"	41189798	",Fenofibrate 150 MG / Pravastatin 40 MG Oral Capsule [Pravafenix],"	RxNorm Extension"
Pravastatin,42463,42970634,Pravastatin 5 MG Oral Tablet [MEVALOTIN],RxNorm Extension
Pravastatin,42463,"	42970629	",Pravastatin 40 MG Oral Tablet [PRASTAN],RxNorm Extension
Pravastatin,42463,"	42970633","	Pravastatin 5 MG Oral Tablet [PRASTAN]",RxNorm Extension
Prochlorperazine,8704,,,
Propafenone,8754,"41184652	","	Propafenone 225 MG Extended Release Oral Capsule [Rytmonorm]","	RxNorm Extension"
Propafenone,8754,"	43783758","	Propafenone 150 MG Oral Tablet [Rytmonorm]",RxNorm Extension
Propafenone,8754,"	1353256","	propafenone",RxNorm
Propafenone,8754,40841232,"	Propafenone 325 MG Extended Release Oral Capsule [Rytmonorm]","	RxNorm Extension"
Propafenone,8754,"	43711724",Propafenone 300 MG Oral Tablet [Rytmonorm],RxNorm Extension
Quetiapine,51272,"	766815	",quetiapine 25 MG Oral Tablet [Seroquel],RxNorm
Quetiapine,51272,766816,quetiapine 100 MG Oral Tablet [Seroquel],RxNorm
Quetiapine,51272,766814,quetiapine,RxNorm
Quetiapine,51272,"	19133813",quetiapine 50 MG Extended Release Oral Tablet [Seroquel],RxNorm
Quetiapine,51272,"19134839	",quetiapine 200 MG Extended Release Oral Tablet [Seroquel],RxNorm
Quetiapine,51272,19134843,"	quetiapine 400 MG Extended Release Oral Tablet [Seroquel]",RxNorm
Quetiapine,51272,"	19134841","	quetiapine 300 MG Extended Release Oral Tablet [Seroquel]",RxNorm
Quinine,9071,,,
Ranitidine,9143,42939201,Ranitidine 75 MG Oral Tablet [CURAN],RxNorm Extension
Ranitidine,9143,961047,"	ranitidine",RxNorm
Ranitidine,9143,"	42955054","	bismuth oxide 40 MG / Ranitidine 75 MG / Sucralfate 300 MG Oral Tablet [ALBIS]",RxNorm Extension
Ranitidine,9143,"42939285	",Ranitidine 150 MG Oral Tablet [CURAN],RxNorm Extension
Ranitidine,9143,"	2028554",4 ML ranitidine 25 MG/ML Injectable Solution [URANTAC] by Whanin,RxNorm Extension
Ranitidine,9143,"	42939225",Ranitidine 75 MG Oral Tablet [URANTAC],RxNorm Extension
Ranitidine,9143,"42921551	",4 ML Ranitidine 25 MG/ML Injectable Solution [URANTAC],RxNorm Extension
Ranitidine,9143,"	42955063",bismuth oxide 40 MG / Ranitidine 75 MG / Sucralfate 300 MG Oral Tablet [WIBIS],RxNorm Extension
Ranitidine,9143,"	35773874",Ranitidine 75 MG Oral Tablet [Zantac] by Glaxosmithkline,RxNorm Extension
Ranitidine,9143,"	961266","	ranitidine 75 MG Oral Tablet [Zantac]",RxNorm
Regorafenib,1312397,"	42901617	","	regorafenib 40 MG Oral Tablet [Stivarga]","	RxNorm"
Regorafenib,1312397,"	42903460	",regorafenib,RxNorm
Rivaroxaban,1114195,"	40244449	",rivaroxaban 20 MG Oral Tablet [Xarelto],RxNorm
Rivaroxaban,1114195,"	40244445	","	rivaroxaban 15 MG Oral Tablet [Xarelto]",RxNorm
Rivaroxaban,1114195,"40241334	","	rivaroxaban 10 MG Oral Tablet [Xarelto]",RxNorm
Rivaroxaban,1114195,"	40241331	","	rivaroxaban",RxNorm
Rivaroxaban,1114195,"35200880	",rivaroxaban 2.5 MG Oral Tablet [Xarelto],RxNorm
Sertraline,36437,"19037684	","	sertraline 50 MG Oral Tablet [Zoloft]","	RxNorm"
Sertraline,36437,19037642,"	sertraline 100 MG Oral Tablet [Zoloft]","	RxNorm"
Sertraline,36437,739138,"	sertraline","	RxNorm"
Sevoflurane,36453,,,
Simeprevir,1482790,,,
Skullcap preparation,262263,,,
Sorafenib,495881,"	1363390",sorafenib 200 MG Oral Tablet [Nexavar],"	RxNorm"
Sorafenib,495881,"	1363387","	sorafenib","	RxNorm"
Sunitinib,357977,42946810,"	sunitinib 25 MG Oral Capsule [SUTENE]",RxNorm Extension
Sunitinib,357977,"42946812	",sunitinib 50 MG Oral Capsule [SUTENE],RxNorm Extension
Sunitinib,357977,"	42946814","	sunitinib 12.5 MG Oral Capsule [SUTENE]","	RxNorm Extension"
Sunitinib,357977,1336539,"	sunitinib",RxNorm
Tamoxifen,10324,"	44111236","	Tamoxifen 20 MG Oral Tablet [Tamoplex]",RxNorm Extension
Tamoxifen,10324,"	42925189	",Tamoxifen 20 MG Oral Tablet [NOLVADEX D],RxNorm Extension
Tamoxifen,10324,"	1436678","	tamoxifen",RxNorm
Tamoxifen,10324,42925190,Tamoxifen 20 MG Oral Tablet [TAMOXIFEN KWANGDONG],RxNorm Extension
Tamoxifen,10324,"19007458	","	tamoxifen 10 MG Oral Tablet [Nolvadex]",RxNorm
Tamoxifen,10324,"44033709	",Tamoxifen 10 MG Oral Tablet [Tamoplex],RxNorm Extension
Tamoxifen,10324,"	42925193	",Tamoxifen 10 MG Oral Tablet [TAMOXIFEN KWANGDONG],RxNorm Extension
Telaprevir,1102261,,,
Temozolomide,37776,"21092621	","	temozolomide 100 MG Oral Capsule [Temodal]",RxNorm Extension
Temozolomide,37776,"	21082850	","	temozolomide 20 MG Oral Capsule [Temodal]",RxNorm Extension
Temozolomide,37776,"	21122001",temozolomide 250 MG Oral Capsule [Temodal],RxNorm Extension
Temozolomide,37776,"	2012750","	temozolomide 100 MG Oral Capsule [Temodal] by Schering-Plough",RxNorm Extension
Temozolomide,37776,42934048,temozolomide 20 MG Oral Capsule [TEMOLAM],RxNorm Extension
Temozolomide,37776,"42934054	","	temozolomide 100 MG Oral Capsule [TEMOLAM]",RxNorm Extension
Temozolomide,37776,"	2012751","	temozolomide 20 MG Oral Capsule [Temodal] by Schering-Plough",RxNorm Extension
Temozolomide,37776,"	1341149","	temozolomide","	RxNorm"
Temozolomide,37776,"42934059	","	temozolomide 250 MG Oral Capsule [TEMOLAM]",RxNorm Extension
Temozolomide,37776,"	2012749",temozolomide 250 MG Oral Capsule [Temodal] by Schering-Plough,RxNorm Extension
Terbinafine,37801,1741309,"	terbinafine",RxNorm
Terbinafine,37801,"	42928589",terbinafine 125 MG Oral Tablet [CURASIL],RxNorm Extension
Terbinafine,37801,"	42917794	","	15000 MG terbinafine 0.01 MG/MG Topical Cream [MUJONAL]",RxNorm Extension
Terbinafine,37801,"42928563	",terbinafine 125 MG Oral Tablet [Lamisil],RxNorm Extension
Terbinafine,37801,"	2023891",1000 MG terbinafine 0.01 MG/MG Topical Cream [MUJONAL] by Hanmi,RxNorm Extension
Terbinafine,37801,2031724,1 ML terbinafine 10 MG/ML Topical Solution [MUJONAL] by Hanmi,RxNorm Extension
Terbinafine,37801,"	42920061	",30 ML terbinafine 10 MG/ML Topical Solution [MUJONAL EXTERNAL],RxNorm Extension
Thalidomide,10432,42967868,Thalidomide 50 MG Oral Capsule [CELGENE THALIDOMIDE],RxNorm Extension
Thalidomide,10432,"	42967876	","	Thalidomide 100 MG Oral Capsule [THALIDE]",RxNorm Extension
Thalidomide,10432,"	2039944",thalidomide 100 MG Oral Capsule [THALOMA] by Chodang,RxNorm Extension
Thalidomide,10432,"	19137042	","	thalidomide",RxNorm
Thiabendazole,10450,,,
Thioridazine,10502,,,
ado-trastuzumab emtansine,1371041,,,
Trazodone,10737,"	42972222","	Trazodone 25 MG Oral Capsule [WHANIN TRAZODONE HCL]",RxNorm Extension
Trazodone,10737,"	42972221","	Trazodone 25 MG Oral Capsule [MYUNGIN TRAZODONE]",RxNorm Extension
Trazodone,10737,703547,"	trazodone",RxNorm
Turmeric extract,1114883,,,
Usnic Acid,1546707,,,
Vancomycin,11124,42971929,Vancomycin 1000 MG Injection [VANCOMYCIN HCI CJ],"	RxNorm Extension"
Vancomycin,11124,"	2025858","	100 ML sodium chloride 9 MG/ML / vancomycin 10 MG/ML Injectable Solution [VANCO KIT] by UK Chemipharm","	RxNorm Extension"
Vancomycin,11124,"	2052966","	vancomycin 1000 MG Injection by CJ","	RxNorm Extension"
Vancomycin,11124,42971908,"	Vancomycin 500 MG Injection [VANCOMYCIN HCI CJ]","	RxNorm Extension"
Vancomycin,11124,"42971895	",Vancomycin 250 MG Injection [HANOMYCIN],"	RxNorm Extension"
Vancomycin,11124,1707687,"	vancomycin",RxNorm
Vancomycin,11124,"	2052964",vancomycin 1000 MG Injection [HANOMYCIN] by Samjin,"	RxNorm Extension"
Vancomycin,11124,"	42971896	","	Vancomycin 250 MG Oral Capsule [VANCOZIN]","	RxNorm Extension"
Vancomycin,11124,2052976,"	vancomycin 500 MG Injection by CJ","	RxNorm Extension"
Vancomycin,11124,2052985,vancomycin 250 MG Injection [HANOMYCIN] by Samjin,RxNorm Extension
Vancomycin,11124,19079834,"	vancomycin 125 MG Oral Capsule",RxNorm
Vancomycin,11124,2011856,vancomycin 1000 MG Injection [VANCOCIN-CP] by Menarini,RxNorm Extension
Vancomycin,11124,2011860,vancomycin 500 MG Injection [VANCOCIN-CP] by Menarini,RxNorm Extension
Venlafaxine,39786,"	42956068	","	venlafaxine 37.5 MG Extended Release Oral Capsule [EFEXOR XR]",RxNorm Extension
Venlafaxine,39786,42956054,venlafaxine 75 MG Extended Release Oral Capsule [EFEXOR XR],RxNorm Extension
Venlafaxine,39786,2054085,venlafaxine 37.5 MG Extended Release Oral Capsule [EFEXOR XR] by Wyeth,RxNorm Extension
Venlafaxine,39786,"	2054040",venlafaxine 75 MG Extended Release Oral Capsule [EFEXOR XR] by Wyeth,RxNorm Extension
Venlafaxine,39786,42956073,venlafaxine 37.5 MG Extended Release Oral Capsule [VENEXOR XR],RxNorm Extension
Venlafaxine,39786,"	743670","	venlafaxine",RxNorm
Venlafaxine,39786,42956058,"	venlafaxine 75 MG Extended Release Oral Capsule [VENEXOR XR]",RxNorm Extension
Verapamil,11170,"	42956025	",Verapamil 40 MG Oral Tablet [ILSUNG ISOPTIN],RxNorm Extension
Verapamil,11170,42956019,Verapamil 80 MG Oral Tablet [ILSUNG ISOPTIN],RxNorm Extension
Verapamil,11170,1307863,"	verapamil",RxNorm
Verapamil,11170,"42922095	","	2 ML Verapamil 2.5 MG/ML Injectable Solution [ILSUNG ISOPTIN]",RxNorm Extension
Verapamil,11170,2029646,2 ML verapamil 2.5 MG/ML Injectable Solution [ILSUNG ISOPTIN] by Ilsung,RxNorm Extension
Voriconazole,121243,1714304,voriconazole 200 MG Oral Tablet [Vfend],RxNorm
Voriconazole,121243,"	19098454","	voriconazole 200 MG Injection [Vfend]",RxNorm
Voriconazole,121243,2051349,voriconazole 200 MG Injection [V FEND] by Pfizer,RxNorm Extension
Voriconazole,121243,"1714277	","	voriconazole",RxNorm
Zidovudine,11413,19047527,"	lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Combivir]",RxNorm
Zidovudine,11413,1710612,"	zidovudine",RxNorm
Zidovudine,11413,"	2052721",zidovudine 100 MG Oral Capsule [AZIDOMINE] by Chunggei,RxNorm Extension
Zidovudine,11413,"	42967484	",Zidovudine 100 MG Oral Capsule [AZIDOMINE],RxNorm Extension
Buprenorphine,1819,42918994,168 HR Buprenorphine 0.01 MG/HR Transdermal System [Norspan],RxNorm Extension
Buprenorphine,1819,"	1133201","	buprenorphine",RxNorm
Buprenorphine,1819,"42918996	",168 HR Buprenorphine 0.005 MG/HR Transdermal System [Norspan],RxNorm Extension
Buprenorphine,1819,"	42918995",168 HR Buprenorphine 0.02 MG/HR Transdermal System [Norspan],RxNorm Extension
Buprenorphine,1819,42919507,96 HR Buprenorphine 0.035 MG/HR Transdermal System [Transtec],RxNorm Extension
Chromium,2496,,,
Melphalan,6718,19007262,melphalan 2 MG Oral Tablet [Alkeran],RxNorm
Melphalan,6718,1301267,"	melphalan",RxNorm
Melphalan,6718,2068874,melphalan 2 MG Oral Tablet [Alkeran] by Glaxosmithkline,RxNorm Extension
Melphalan,6718,"	1301292","	melphalan 50 MG Injection","	RxNorm"
Melphalan,6718,"2068873	","	melphalan 50 MG Injection [Alkeran] by Samil",RxNorm Extension
Melphalan,6718,2068872,"	melphalan 50 MG Injection [Alkeran] by Glaxosmithkline",RxNorm Extension
Mitomycin,632,1389036,mitomycin,RxNorm
Mitomycin,632,2058657,mitomycin 10 MG Injection by Korea United Pharm,RxNorm Extension
Mitomycin,632,"21083803	",Mitomycin 10 MG Injection [Mitomycin-C Kyowa],"	RxNorm Extension"
Mitomycin,632,2058655,"	mitomycin 10 MG Injection by Kyowa Kirin",RxNorm Extension
Mitomycin,632,"	2058659","	mitomycin 2 MG Injection by Korea United Pharm","	RxNorm Extension"
